2020-04-26 15:04:794 INFO  AboutUsPage :28 - Getting text from : [[ChromeDriver: chrome on WINDOWS (a58121a9c44bed0ea973c7e7b3688472)] -> xpath: //h1[contains(text(),'About us')]]
2020-04-26 15:04:589 INFO  BrowserSelector :26 - Launching Chrome Browser
2020-04-26 15:04:802 INFO  HomePage :40 - Clicking on close button : [[ChromeDriver: chrome on WINDOWS (b91db6dc76a88e6cf84622cbcdff700c)] -> xpath: //button[@class="modal__close js-modal-close"]]
2020-04-26 15:04:08 INFO  HomePage :34 - Clicking On About Us Link[[ChromeDriver: chrome on WINDOWS (b91db6dc76a88e6cf84622cbcdff700c)] -> link text: About us]
2020-04-26 15:04:593 INFO  AboutUsPage :36 - Clicking on Jobs And Careers link : Proxy element for: DefaultElementLocator 'By.xpath: //h3[contains(text(),'Jobs & careers')]'
2020-04-26 15:04:514 INFO  BrowserSelector :26 - Launching Chrome Browser
2020-04-26 15:04:184 INFO  HomePage :40 - Clicking on close button : [[ChromeDriver: chrome on WINDOWS (5cbe1951bd8c2116c34b19547f0eae06)] -> xpath: //button[@class="modal__close js-modal-close"]]
2020-04-26 15:04:851 INFO  HomePage :34 - Clicking On About Us Link[[ChromeDriver: chrome on WINDOWS (5cbe1951bd8c2116c34b19547f0eae06)] -> link text: About us]
2020-04-26 15:04:902 INFO  AboutUsPage :28 - Getting text from : [[ChromeDriver: chrome on WINDOWS (5cbe1951bd8c2116c34b19547f0eae06)] -> xpath: //h1[contains(text(),'About us')]]
2020-04-26 15:04:746 INFO  BrowserSelector :26 - Launching Chrome Browser
2020-04-26 15:04:700 INFO  HomePage :40 - Clicking on close button : [[ChromeDriver: chrome on WINDOWS (95372eb149d3c94dc1aa597cc21e3163)] -> xpath: //button[@class="modal__close js-modal-close"]]
2020-04-26 15:04:239 INFO  HomePage :34 - Clicking On About Us Link[[ChromeDriver: chrome on WINDOWS (95372eb149d3c94dc1aa597cc21e3163)] -> link text: About us]
2020-04-26 15:04:717 INFO  AboutUsPage :36 - Clicking on Jobs And Careers link : Proxy element for: DefaultElementLocator 'By.xpath: //h3[contains(text(),'Jobs & careers')]'
2020-04-26 15:04:599 INFO  BrowserSelector :26 - Launching Chrome Browser
2020-04-26 15:04:726 INFO  HomePage :40 - Clicking on close button : [[ChromeDriver: chrome on WINDOWS (e8c6ba2f1b2744a1b45d5caf14c92711)] -> xpath: //button[@class="modal__close js-modal-close"]]
2020-04-26 15:04:32 INFO  HomePage :34 - Clicking On About Us Link[[ChromeDriver: chrome on WINDOWS (e8c6ba2f1b2744a1b45d5caf14c92711)] -> link text: About us]
2020-04-26 15:04:61 INFO  AboutUsPage :28 - Getting text from : [[ChromeDriver: chrome on WINDOWS (e8c6ba2f1b2744a1b45d5caf14c92711)] -> xpath: //h1[contains(text(),'About us')]]
2020-04-26 15:04:774 INFO  BrowserSelector :26 - Launching Chrome Browser
2020-04-26 15:04:445 INFO  HomePage :40 - Clicking on close button : [[ChromeDriver: chrome on WINDOWS (f8b35819800c8d8ba0629c036cde0bd0)] -> xpath: //button[@class="modal__close js-modal-close"]]
2020-04-26 15:04:954 INFO  HomePage :34 - Clicking On About Us Link[[ChromeDriver: chrome on WINDOWS (f8b35819800c8d8ba0629c036cde0bd0)] -> link text: About us]
2020-04-26 15:04:571 INFO  AboutUsPage :36 - Clicking on Jobs And Careers link : Proxy element for: DefaultElementLocator 'By.xpath: //h3[contains(text(),'Jobs & careers')]'
2020-04-26 15:04:600 INFO  AboutUsPage :41 - Getting text from : [[ChromeDriver: chrome on WINDOWS (f8b35819800c8d8ba0629c036cde0bd0)] -> xpath: //div[@class='large-banner__title h1']]
